EDAD_CLIENTE;930;63717;745;417;5950;59976;55346;306;294;221;56031;7068;55348;55431;249;726;48425;63697;5048;5047;817;17712;963;135;60081;64984;745;63717;63723;63711;63714;63719;63694;63712;63720;63725;63695;63696;63689;63721;63690;63722;404;63692;60059;63697;366;19761;55347;63715;63716;63718;555
29;0.00087866;0.00087866;0.00016994;0.00087866;0.00087866;0.0010486;0.00016994;0.00009684;0.0000731;0.00044209;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00087866;0.0010486;0.000402;0.336;0.00087866;0.00044209;0.00016994;0.00087866;0.00016994;0.0010486;0.0010486;0.00044209;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00016994;0.000402;0.00016994;0.00016994;1.909;0.0010486;0.9552;0.000169939;0.000402;0.000878661;0.000878661;0.000169939;0.00044209;0.000402
30;0.0008847;0.0008847;0.00018515;0.0008847;0.0008847;0.00106985;0.00018515;0.00011205;0.0000731;0.00047129;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.0008847;0.00106985;0.000402;0.336;0.0008847;0.00047129;0.00018515;0.0008847;0.00018515;0.00106985;0.00106985;0.00047129;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00018515;0.000402;0.00018515;0.00018515;1.909;0.00106985;0.9552;0.000185146;0.000402;0.000884704;0.000884704;0.000185146;0.00047129;0.000402
31;0.00089156;0.00089156;0.00020172;0.00089156;0.00089156;0.00109327;0.00020172;0.00012862;0.0000731;0.00050242;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00089156;0.00109327;0.000402;0.336;0.00089156;0.00050242;0.00020172;0.00089156;0.00020172;0.00109327;0.00109327;0.00050242;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00020172;0.000402;0.00020172;0.00020172;1.909;0.00109327;0.9552;0.000201715;0.000402;0.000891556;0.000891556;0.000201715;0.000502419;0.000402
32;0.00089933;0.00089933;0.00021977;0.00089933;0.00089933;0.00111909;0.00021977;0.00014667;0.0000731;0.0005356;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00089933;0.00111909;0.000402;0.336;0.00089933;0.0005356;0.00021977;0.00089933;0.00021977;0.00111909;0.00111909;0.0005356;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00021977;0.000402;0.00021977;0.00021977;1.909;0.00111909;0.9552;0.000219767;0.000402;0.000899327;0.000899327;0.000219767;0.000535604;0.000402
33;0.00090814;0.00090814;0.00023943;0.00090814;0.00090814;0.00114757;0.00023943;0.00016633;0.0000731;0.00057098;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00090814;0.00114757;0.000402;0.336;0.00090814;0.00057098;0.00023943;0.00090814;0.00023943;0.00114757;0.00114757;0.00057098;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00023943;0.000402;0.00023943;0.00023943;1.909;0.00114757;0.9552;0.000239434;0.000402;0.00090814;0.00090814;0.000239434;0.00057098;0.000402
34;0.00091813;0.00091813;0.00026086;0.00091813;0.00091813;0.00117899;0.00026086;0.00018776;0.0000731;0.00060869;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00091813;0.00117899;0.000402;0.336;0.00091813;0.00060869;0.00026086;0.00091813;0.00026086;0.00117899;0.00117899;0.00060869;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00026086;0.000402;0.00026086;0.00026086;1.909;0.00117899;0.9552;0.00026086;0.000402;0.000918134;0.000918134;0.00026086;0.000608694;0.000402
35;0.00092947;0.00092947;0.0002842;0.00092947;0.00092947;0.00121367;0.0002842;0.0002111;0.0000731;0.0006489;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00092947;0.00121367;0.000402;0.336;0.00092947;0.0006489;0.0002842;0.00092947;0.0002842;0.00121367;0.00121367;0.0006489;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.0002842;0.000402;0.0002842;0.0002842;1.909;0.00121367;0.9552;0.000284205;0.000402;0.000929469;0.000929469;0.000284205;0.000648898;0.000402
36;0.00094232;0.00094232;0.00030964;0.00094232;0.00094232;0.00125196;0.00030964;0.00023654;0.0000731;0.00069176;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00094232;0.00125196;0.000402;0.336;0.00094232;0.00069176;0.00030964;0.00094232;0.00030964;0.00125196;0.00125196;0.00069176;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00030964;0.000402;0.00030964;0.00030964;1.909;0.00125196;0.9552;0.000309638;0.000402;0.000942323;0.000942323;0.000309638;0.000691757;0.000402
37;0.0009569;0.0009569;0.00033735;0.0009569;0.0009569;0.00129425;0.00033735;0.00026425;0.0000731;0.00073745;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.0009569;0.00129425;0.000402;0.336;0.0009569;0.00073745;0.00033735;0.0009569;0.00033735;0.00129425;0.00129425;0.00073745;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00033735;0.000402;0.00033735;0.00033735;1.909;0.00129425;0.9552;0.000337348;0.000402;0.0009569;0.0009569;0.000337348;0.000737448;0.000402
38;0.00097343;0.00097343;0.00036754;0.00097343;0.00097343;0.00134097;0.00036754;0.00029444;0.0000731;0.00078616;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00097343;0.00134097;0.000402;0.336;0.00097343;0.00078616;0.00036754;0.00097343;0.00036754;0.00134097;0.00134097;0.00078616;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00036754;0.000402;0.00036754;0.00036754;1.909;0.00134097;0.9552;0.000367537;0.000402;0.000973431;0.000973431;0.000367537;0.000786156;0.000402
39;0.00099218;0.00099218;0.00040043;0.00099218;0.00099218;0.00139261;0.00040043;0.00032733;0.0000731;0.00083808;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00099218;0.00139261;0.000402;0.336;0.00099218;0.00083808;0.00040043;0.00099218;0.00040043;0.00139261;0.00139261;0.00083808;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00040043;0.000402;0.00040043;0.00040043;1.909;0.00139261;0.9552;0.000400428;0.000402;0.000992179;0.000992179;0.000400428;0.000838082;0.000402
40;0.00101344;0.00101344;0.00043626;0.00101344;0.00101344;0.0014497;0.00043626;0.00036316;0.0000731;0.00089344;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00101344;0.0014497;0.000402;0.336;0.00101344;0.00089344;0.00043626;0.00101344;0.00043626;0.0014497;0.0014497;0.00089344;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00043626;0.000402;0.00043626;0.00043626;1.909;0.0014497;0.9552;0.000436262;0.000402;0.00101344;0.00101344;0.000436262;0.000893437;0.000402
41;0.00103755;0.00103755;0.0004753;0.00103755;0.00103755;0.00151285;0.0004753;0.0004022;0.0000731;0.00095245;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00103755;0.00151285;0.000402;0.336;0.00103755;0.00095245;0.0004753;0.00103755;0.0004753;0.00151285;0.00151285;0.00095245;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.0004753;0.000402;0.0004753;0.0004753;1.909;0.00151285;0.9552;0.000475303;0.000402;0.001037551;0.001037551;0.000475303;0.000952449;0.000402
42;0.0010649;0.0010649;0.00051784;0.0010649;0.0010649;0.00158273;0.00051784;0.00044474;0.0000731;0.00101536;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.0010649;0.00158273;0.000402;0.336;0.0010649;0.00101536;0.00051784;0.0010649;0.00051784;0.00158273;0.00158273;0.00101536;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00051784;0.000402;0.00051784;0.00051784;1.909;0.00158273;0.9552;0.000517838;0.000402;0.001064896;0.001064896;0.000517838;0.001015358;0.000402
43;0.00109591;0.00109591;0.00056418;0.00109591;0.00109591;0.00166009;0.00056418;0.00049108;0.0000731;0.00108242;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00109591;0.00166009;0.000402;0.336;0.00109591;0.00108242;0.00056418;0.00109591;0.00056418;0.00166009;0.00166009;0.00108242;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00056418;0.000402;0.00056418;0.00056418;1.909;0.00166009;0.9552;0.00056418;0.000402;0.001095906;0.001095906;0.00056418;0.001082423;0.000402
